"Date","Price","Open","High","Low","Vol.","Change %"
"08-04-2022","1,187.32","1,162.06","1,191.56","1,162.06","13.99M","1.66%"
"07-04-2022","1,167.89","1,177.99","1,182.94","1,165.24","14.30M","-1.76%"
"06-04-2022","1,188.86","1,174.36","1,195.88","1,174.36","11.31M","-0.27%"
"05-04-2022","1,192.04","1,203.41","1,211.95","1,189.61","12.14M","-1.41%"
"04-04-2022","1,209.13","1,205.39","1,214.26","1,199.12","7.32M","0.30%"
"01-04-2022","1,205.57","1,196.56","1,209.79","1,190.20","7.31M","0.80%"
"31-03-2022","1,195.99","1,209.70","1,211.86","1,193.20","12.21M","-1.43%"
"30-03-2022","1,213.33","1,198.33","1,220.16","1,187.98","14.59M","1.92%"
"29-03-2022","1,190.45","1,197.47","1,197.47","1,183.58","8.02M","0.02%"
"28-03-2022","1,190.18","1,184.76","1,193.72","1,174.09","9.13M","1.01%"
"25-03-2022","1,178.33","1,172.27","1,187.48","1,169.78","13.13M","0.67%"
"24-03-2022","1,170.53","1,139.36","1,173.02","1,139.36","12.15M","1.55%"
"23-03-2022","1,152.62","1,145.26","1,164.26","1,145.26","14.27M","0.32%"
"22-03-2022","1,148.96","1,116.71","1,150.69","1,113.76","20.82M","2.58%"
"21-03-2022","1,120.03","1,109.40","1,127.56","1,107.13","11.08M","-0.58%"
"17-03-2022","1,126.52","1,104.30","1,133.64","1,096.29","19.77M","3.26%"
"16-03-2022","1,090.95","1,081.26","1,093.02","1,079.04","10.29M","1.69%"
"15-03-2022","1,072.84","1,102.12","1,102.12","1,062.58","14.70M","-2.29%"
"14-03-2022","1,097.99","1,083.48","1,100.51","1,077.63","7.70M","0.82%"
"11-03-2022","1,089.04","1,078.56","1,094.42","1,078.56","11.31M","0.29%"
"10-03-2022","1,085.91","1,089.43","1,091.70","1,071.27","16.60M","1.62%"
"09-03-2022","1,068.60","1,014.99","1,074.45","1,014.15","18.84M","5.31%"
"08-03-2022","1,014.76","1,003.87","1,019.53","989.57","19.65M","-0.18%"
"07-03-2022","1,016.60","1,034.37","1,049.53","1,008.63","16.60M","-3.70%"
"04-03-2022","1,055.64","1,068.10","1,073.23","1,053.28","9.97M","-2.22%"
"03-03-2022","1,079.58","1,089.43","1,096.17","1,075.84","9.40M","-0.84%"
"02-03-2022","1,088.77","1,059.68","1,089.88","1,057.29","19.82M","1.65%"
"28-02-2022","1,071.07","1,018.16","1,074.61","1,018.16","19.66M","3.31%"
"25-02-2022","1,036.75","1,035.00","1,047.65","1,033.26","13.45M","1.25%"
"24-02-2022","1,023.95","1,046.31","1,062.15","1,018.35","22.93M","-4.98%"
"23-02-2022","1,077.65","1,089.93","1,092.40","1,074.91","6.75M","-0.63%"
"22-02-2022","1,084.44","1,068.05","1,087.57","1,065.44","12.46M","-0.45%"
"21-02-2022","1,089.39","1,094.88","1,106.45","1,082.44","10.25M","-1.01%"
"18-02-2022","1,100.51","1,109.59","1,115.03","1,098.58","6.25M","-0.78%"
"17-02-2022","1,109.18","1,098.55","1,114.35","1,093.97","11.86M","1.27%"
"16-02-2022","1,095.31","1,103.05","1,104.41","1,087.59","9.59M","-0.21%"
"15-02-2022","1,097.58","1,067.28","1,100.28","1,060.24","10.35M","3.40%"
"14-02-2022","1,061.54","1,062.31","1,068.98","1,049.94","9.89M","-1.59%"
"11-02-2022","1,078.72","1,077.29","1,082.39","1,064.06","14.72M","-0.20%"
"10-02-2022","1,080.83","1,087.48","1,087.48","1,073.59","11.50M","-0.10%"
"09-02-2022","1,081.94","1,076.33","1,083.62","1,070.37","10.60M","1.17%"
"08-02-2022","1,069.48","1,057.95","1,071.27","1,048.58","11.13M","1.68%"
"07-02-2022","1,051.80","1,063.10","1,069.82","1,046.31","9.89M","-0.61%"
"04-02-2022","1,058.25","1,062.65","1,066.03","1,053.62","10.21M","-0.91%"
"03-02-2022","1,067.98","1,085.80","1,090.09","1,065.46","8.84M","-1.29%"
"02-02-2022","1,081.96","1,092.61","1,092.61","1,078.13","9.25M","0.20%"
"01-02-2022","1,079.76","1,093.06","1,098.78","1,065.42","12.18M","-0.33%"
"31-01-2022","1,083.35","1,071.36","1,092.34","1,069.55","11.21M","2.17%"
"28-01-2022","1,060.31","1,073.54","1,078.49","1,056.93","13.54M","-0.10%"
"27-01-2022","1,061.33","1,060.38","1,069.50","1,049.05","18.48M","-1.48%"
"25-01-2022","1,077.29","1,066.53","1,084.28","1,046.31","22.62M","-0.20%"
"24-01-2022","1,079.40","1,123.48","1,136.98","1,069.05","20.19M","-4.03%"
"21-01-2022","1,124.77","1,113.04","1,135.85","1,113.04","12.31M","0.02%"
"20-01-2022","1,124.59","1,134.85","1,139.34","1,114.40","15.22M","-1.75%"
"19-01-2022","1,144.63","1,148.44","1,153.89","1,138.91","9.00M","-0.01%"
"18-01-2022","1,144.72","1,159.68","1,163.13","1,141.97","5.74M","-1.19%"
"17-01-2022","1,158.54","1,152.07","1,164.33","1,151.62","7.42M","0.52%"
"14-01-2022","1,152.53","1,150.71","1,165.37","1,146.56","18.40M","0.15%"
"13-01-2022","1,150.85","1,144.47","1,153.43","1,138.64","10.94M","0.56%"
"12-01-2022","1,144.40","1,121.80","1,146.15","1,118.94","13.66M","2.67%"
"11-01-2022","1,114.65","1,105.77","1,123.45","1,105.32","14.96M","0.72%"
"10-01-2022","1,106.68","1,113.04","1,115.30","1,096.72","8.53M","0.08%"
"07-01-2022","1,105.77","1,103.48","1,115.78","1,094.67","12.10M","0.81%"
"06-01-2022","1,096.92","1,112.67","1,113.94","1,093.52","13.33M","-2.15%"
"05-01-2022","1,121.02","1,117.57","1,124.38","1,104.39","10.75M","0.47%"
"04-01-2022","1,115.80","1,096.65","1,117.12","1,091.25","10.01M","2.26%"
"03-01-2022","1,091.18","1,073.54","1,093.04","1,072.89","5.00M","1.51%"
"31-12-2021","1,074.97","1,077.17","1,082.12","1,071.27","8.75M","0.38%"
"30-12-2021","1,070.87","1,089.43","1,091.68","1,064.74","27.07M","-1.81%"
"29-12-2021","1,090.57","1,085.35","1,098.06","1,081.31","14.24M","0.17%"
"28-12-2021","1,088.70","1,078.35","1,091.63","1,077.20","5.88M","1.19%"
"27-12-2021","1,075.93","1,071.98","1,079.44","1,065.87","3.71M","-0.11%"
"24-12-2021","1,077.08","1,075.81","1,085.80","1,061.08","7.28M","0.32%"
"23-12-2021","1,073.66","1,077.63","1,080.35","1,070.39","8.37M","-0.04%"
"22-12-2021","1,074.04","1,055.34","1,076.68","1,054.02","16.30M","2.37%"
"21-12-2021","1,049.14","1,049.19","1,064.92","1,040.50","11.85M","1.49%"
"20-12-2021","1,033.76","1,052.14","1,052.14","1,020.02","13.22M","-2.70%"
"17-12-2021","1,062.40","1,088.55","1,093.06","1,053.12","19.43M","-2.64%"
"16-12-2021","1,091.20","1,092.02","1,096.47","1,075.20","9.01M","1.29%"
"15-12-2021","1,077.27","1,082.17","1,091.70","1,071.77","8.65M","-0.29%"
"14-12-2021","1,080.42","1,080.35","1,092.15","1,077.36","11.99M","-1.22%"
"13-12-2021","1,093.81","1,122.79","1,123.07","1,091.25","11.91M","-2.01%"
"10-12-2021","1,116.19","1,107.70","1,119.39","1,103.21","7.72M","0.10%"
"09-12-2021","1,115.06","1,105.32","1,123.43","1,100.78","12.20M","1.59%"
"08-12-2021","1,097.65","1,100.37","1,103.87","1,092.29","8.07M","1.52%"
"07-12-2021","1,081.19","1,078.60","1,091.25","1,071.27","10.37M","0.81%"
"06-12-2021","1,072.45","1,096.69","1,100.78","1,069.98","9.54M","-1.90%"
"03-12-2021","1,093.18","1,134.10","1,134.14","1,089.43","17.74M","-3.00%"
"02-12-2021","1,127.04","1,121.07","1,133.10","1,117.39","11.74M","0.64%"
"01-12-2021","1,119.84","1,104.41","1,123.02","1,100.82","9.33M","2.56%"
"30-11-2021","1,091.88","1,120.30","1,123.88","1,084.37","29.70M","-1.48%"
"29-11-2021","1,108.27","1,107.18","1,134.82","1,089.02","22.45M","1.20%"
"26-11-2021","1,095.15","1,120.21","1,124.66","1,090.11","14.55M","-3.22%"
"25-11-2021","1,131.62","1,077.17","1,135.73","1,069.98","39.14M","6.02%"
"24-11-2021","1,067.37","1,080.35","1,093.92","1,063.81","15.53M","-1.44%"
"23-11-2021","1,083.01","1,059.04","1,090.00","1,048.12","23.38M","0.93%"
"22-11-2021","1,072.98","1,105.82","1,111.67","1,067.19","22.27M","-4.43%"
"18-11-2021","1,122.70","1,116.67","1,129.83","1,112.15","7.85M","0.38%"
"17-11-2021","1,118.48","1,134.35","1,134.35","1,117.12","9.42M","-2.14%"
"16-11-2021","1,142.95","1,167.53","1,168.87","1,132.55","10.46M","-2.32%"
"15-11-2021","1,170.14","1,180.22","1,181.22","1,166.60","4.43M","-0.59%"
"12-11-2021","1,177.08","1,163.38","1,179.65","1,160.70","8.04M","1.51%"
"11-11-2021","1,159.59","1,153.00","1,166.83","1,150.96","9.90M","0.18%"
"10-11-2021","1,157.47","1,142.40","1,161.15","1,136.48","9.46M","1.12%"
"09-11-2021","1,144.67","1,137.09","1,147.94","1,128.95","14.47M","0.79%"
"08-11-2021","1,135.71","1,143.63","1,143.90","1,115.03","18.77M","0.12%"
"04-11-2021","1,134.30","1,131.62","1,137.05","1,130.28","1.57M","0.61%"
"03-11-2021","1,127.38","1,137.57","1,143.90","1,117.12","11.07M","-0.69%"
"02-11-2021","1,135.19","1,155.25","1,156.61","1,132.67","9.76M","-1.46%"
"01-11-2021","1,151.98","1,151.28","1,160.24","1,132.15","14.29M","0.06%"
"29-10-2021","1,151.28","1,178.47","1,178.47","1,135.60","13.14M","-2.40%"
"28-10-2021","1,179.58","1,189.30","1,197.44","1,175.90","9.12M","-1.10%"
"27-10-2021","1,192.65","1,203.82","1,215.08","1,189.27","9.13M","-1.26%"
"26-10-2021","1,207.93","1,187.98","1,211.49","1,181.65","9.00M","2.28%"
"25-10-2021","1,181.03","1,216.53","1,216.53","1,166.60","15.87M","-0.97%"
"22-10-2021","1,192.65","1,189.30","1,209.68","1,185.44","10.18M","0.19%"
"21-10-2021","1,190.43","1,238.05","1,238.32","1,181.67","19.23M","-2.88%"
"20-10-2021","1,225.79","1,245.02","1,245.02","1,221.75","11.73M","-1.15%"
"19-10-2021","1,240.07","1,236.41","1,248.92","1,229.24","8.15M","0.90%"
"18-10-2021","1,229.06","1,211.36","1,246.04","1,208.50","12.55M","0.27%"
"14-10-2021","1,225.79","1,225.77","1,233.53","1,219.80","7.96M","0.20%"
"13-10-2021","1,223.32","1,216.08","1,234.46","1,211.67","9.19M","1.02%"
"12-10-2021","1,210.99","1,200.64","1,217.89","1,198.94","6.17M","0.57%"
"11-10-2021","1,204.12","1,226.25","1,234.69","1,200.80","13.63M","-0.70%"
"08-10-2021","1,212.56","1,173.52","1,218.53","1,171.82","14.56M","3.84%"
"07-10-2021","1,167.69","1,177.95","1,179.65","1,165.55","5.85M","0.49%"
"06-10-2021","1,161.99","1,189.27","1,189.27","1,158.02","9.47M","-1.89%"
"05-10-2021","1,184.39","1,159.84","1,185.66","1,156.32","12.49M","2.08%"
"04-10-2021","1,160.31","1,158.88","1,168.80","1,151.64","10.08M","1.29%"
"01-10-2021","1,145.58","1,135.71","1,152.89","1,132.55","8.27M","0.18%"
"30-09-2021","1,143.56","1,146.17","1,150.53","1,134.98","12.54M","-0.34%"
"29-09-2021","1,147.47","1,166.60","1,166.60","1,143.93","8.97M","-0.79%"
"28-09-2021","1,156.64","1,150.26","1,164.28","1,140.63","16.65M","0.94%"
"27-09-2021","1,145.92","1,128.92","1,148.40","1,123.61","14.19M","1.68%"
"24-09-2021","1,126.97","1,136.44","1,137.30","1,122.11","14.02M","-0.29%"
"23-09-2021","1,130.24","1,110.95","1,133.46","1,110.08","14.54M","2.44%"
"22-09-2021","1,103.28","1,093.06","1,108.50","1,088.64","10.15M","1.07%"
"21-09-2021","1,091.56","1,091.70","1,096.97","1,082.17","9.15M","0.43%"
"20-09-2021","1,086.87","1,076.77","1,097.76","1,075.81","10.87M","0.16%"
"17-09-2021","1,085.14","1,110.31","1,114.78","1,078.35","32.20M","-1.55%"
"16-09-2021","1,102.23","1,081.06","1,106.11","1,074.45","12.41M","2.10%"
"15-09-2021","1,079.58","1,075.13","1,087.50","1,075.13","8.37M","0.42%"
"14-09-2021","1,075.11","1,078.08","1,086.71","1,074.00","8.22M","-0.13%"
"13-09-2021","1,076.52","1,104.41","1,104.41","1,074.93","15.06M","-2.23%"
"09-09-2021","1,101.05","1,102.10","1,106.61","1,096.74","8.27M","-0.24%"
"08-09-2021","1,103.66","1,113.04","1,113.94","1,092.45","13.20M","-0.39%"
"07-09-2021","1,108.00","1,103.05","1,115.76","1,094.88","16.01M","0.63%"
"06-09-2021","1,101.05","1,095.33","1,125.75","1,094.88","31.05M","1.55%"
"03-09-2021","1,084.21","1,048.58","1,087.16","1,045.17","28.30M","4.10%"
"02-09-2021","1,041.50","1,023.61","1,047.58","1,023.61","9.19M","1.20%"
"01-09-2021","1,029.10","1,031.78","1,040.81","1,027.24","10.29M","0.40%"
"31-08-2021","1,025.04","1,033.55","1,036.66","1,017.82","24.45M","-0.53%"
"30-08-2021","1,030.53","1,021.34","1,033.08","1,015.35","12.95M","1.92%"
"27-08-2021","1,011.08","1,015.44","1,018.05","1,005.93","9.67M","-0.14%"
"26-08-2021","1,012.47","1,002.28","1,019.03","1,000.91","17.16M","1.26%"
"25-08-2021","999.83","992.02","1,007.72","989.61","12.35M","0.87%"
"24-08-2021","991.25","982.78","995.01","978.49","10.95M","0.99%"
"23-08-2021","981.55","986.84","986.84","967.91","9.10M","0.66%"
"20-08-2021","975.15","972.77","985.93","970.05","8.70M","-1.12%"
"18-08-2021","986.23","986.84","992.65","977.13","9.30M","0.39%"
"17-08-2021","982.42","984.50","991.93","974.97","11.68M","-0.43%"
"16-08-2021","986.62","975.65","1,000.01","966.03","20.25M","1.30%"
"13-08-2021","973.97","961.10","975.90","957.31","11.80M","1.66%"
"12-08-2021","958.02","964.55","965.14","955.52","7.51M","-0.32%"
"11-08-2021","961.10","951.87","962.33","945.72","8.48M","1.40%"
"10-08-2021","947.83","945.08","959.15","941.34","11.00M","0.52%"
"09-08-2021","942.88","944.63","948.62","938.05","6.92M","-0.57%"
"06-08-2021","948.28","966.85","974.56","943.61","15.34M","-2.12%"
"05-08-2021","968.80","959.74","978.13","955.18","19.62M","1.45%"
"04-08-2021","954.95","950.71","959.61","947.35","12.16M","0.77%"
"03-08-2021","947.69","948.71","949.17","937.00","10.91M","0.74%"
"02-08-2021","940.77","932.51","943.90","926.54","10.08M","1.83%"
"30-07-2021","923.88","934.19","938.70","921.98","10.48M","-0.87%"
"29-07-2021","932.03","932.37","941.63","927.56","12.71M","0.78%"
"28-07-2021","924.81","934.19","934.19","915.24","11.90M","-0.86%"
"27-07-2021","932.83","942.72","945.85","926.92","9.99M","-1.05%"
"26-07-2021","942.74","956.88","962.78","940.13","11.44M","-1.37%"
"23-07-2021","955.84","968.89","968.89","954.18","9.17M","-0.71%"
"22-07-2021","962.65","961.88","964.10","952.41","7.36M","1.28%"
"20-07-2021","950.44","953.02","956.88","945.99","6.22M","-0.25%"
"19-07-2021","952.78","953.25","964.15","949.73","7.71M","-0.64%"
"16-07-2021","958.88","947.69","959.95","947.62","8.15M","1.44%"
"15-07-2021","945.24","950.98","950.98","943.49","8.72M","-0.18%"
"14-07-2021","946.90","953.41","956.36","944.74","7.88M","-0.65%"
"13-07-2021","953.12","953.25","954.64","947.83","6.20M","0.75%"
"12-07-2021","946.03","944.06","953.93","941.68","7.92M","0.62%"
"09-07-2021","940.18","947.80","949.48","937.86","8.34M","-1.02%"
"08-07-2021","949.89","960.95","960.95","944.63","10.32M","-0.83%"
"07-07-2021","957.81","965.85","965.85","952.34","9.65M","-0.69%"
"06-07-2021","964.51","973.66","975.45","962.42","9.29M","-1.18%"
"05-07-2021","976.04","969.80","977.56","967.55","10.80M","0.99%"
"02-07-2021","966.44","951.89","968.19","950.05","13.00M","1.48%"
"01-07-2021","952.32","961.42","963.76","950.98","11.57M","-0.60%"
"30-06-2021","958.09","951.55","963.53","949.19","18.24M","1.10%"
"29-06-2021","947.71","948.49","957.34","946.03","25.05M","0.09%"
"28-06-2021","946.90","963.24","965.28","944.63","18.72M","-0.88%"
"25-06-2021","955.27","977.54","977.54","944.67","51.09M","-2.28%"
"24-06-2021","977.54","1,001.75","1,005.27","971.41","84.42M","-2.35%"
"23-06-2021","1,001.07","1,021.34","1,021.61","999.42","15.37M","-0.92%"
"22-06-2021","1,010.33","1,023.16","1,026.33","1,007.43","11.88M","-0.51%"
"21-06-2021","1,015.55","1,000.23","1,020.21","998.71","11.25M","0.52%"
"18-06-2021","1,010.29","1,010.22","1,014.53","991.54","27.11M","0.45%"
"17-06-2021","1,005.75","998.64","1,014.53","989.52","14.53M","0.18%"
"16-06-2021","1,003.91","1,019.03","1,020.00","1,001.30","9.97M","-1.71%"
"15-06-2021","1,021.34","1,026.33","1,032.64","1,016.94","14.01M","0.23%"
"14-06-2021","1,019.03","1,005.45","1,025.09","996.40","18.77M","1.44%"
"11-06-2021","1,004.61","990.88","1,011.35","989.61","12.70M","1.38%"
"10-06-2021","990.93","995.65","1,012.26","988.45","13.07M","0.37%"
"09-06-2021","987.30","1,007.27","1,008.18","979.56","10.53M","-1.79%"
"08-06-2021","1,005.27","1,010.72","1,010.97","997.81","8.93M","-0.57%"
"07-06-2021","1,011.08","999.55","1,017.71","991.84","15.08M","1.68%"
"04-06-2021","994.33","1,005.36","1,006.11","991.50","13.35M","-0.87%"
"03-06-2021","1,003.03","1,008.18","1,021.34","996.87","22.13M","0.38%"
"02-06-2021","999.21","979.13","1,002.96","979.13","22.73M","1.49%"
"01-06-2021","984.53","983.21","999.55","974.36","25.86M","0.40%"
"31-05-2021","980.62","954.16","994.88","946.47","54.57M","3.13%"
"28-05-2021","950.89","903.32","955.52","903.32","52.12M","6.01%"
"27-05-2021","897.01","894.38","904.68","890.72","24.75M","0.31%"
"26-05-2021","894.26","896.51","898.55","892.11","6.90M","0.35%"
"25-05-2021","891.13","906.22","906.50","889.70","13.64M","-1.13%"
"24-05-2021","901.35","911.49","912.31","899.69","7.89M","-0.84%"
"21-05-2021","909.02","904.23","912.22","901.50","9.96M","0.86%"
"20-05-2021","901.23","906.91","912.81","899.23","10.54M","-0.58%"
"19-05-2021","906.52","898.78","915.33","895.15","15.06M","0.46%"
"18-05-2021","902.39","899.23","909.04","895.38","11.14M","1.41%"
"17-05-2021","889.86","879.40","891.27","876.27","10.96M","1.19%"
"14-05-2021","879.40","875.20","881.53","865.19","12.27M","1.26%"
"12-05-2021","868.44","876.13","877.40","865.64","12.16M","-1.03%"
"11-05-2021","877.51","869.27","879.97","867.01","12.44M","0.36%"
"10-05-2021","874.36","880.17","883.71","871.98","12.87M","-0.29%"
"07-05-2021","876.88","879.60","887.73","874.27","11.34M","0.04%"
"06-05-2021","876.54","872.38","878.35","865.46","13.50M","0.57%"
"05-05-2021","871.59","873.07","879.94","866.12","11.44M","0.18%"
"04-05-2021","870.00","885.16","893.24","867.46","20.17M","-2.17%"
"03-05-2021","889.27","892.43","898.33","882.03","21.82M","-1.78%"
"30-04-2021","905.36","911.72","924.20","902.21","18.30M","-1.46%"
"29-04-2021","918.78","918.25","928.06","911.17","16.07M","1.34%"
"28-04-2021","906.63","906.88","911.49","898.85","15.80M","0.43%"
"27-04-2021","902.71","880.62","906.59","879.83","18.45M","2.62%"
"26-04-2021","879.65","871.54","890.61","867.69","19.24M","1.76%"
"23-04-2021","864.44","865.19","871.05","860.36","10.92M","-0.11%"
"22-04-2021","865.37","858.95","869.03","851.89","13.38M","0.28%"
"20-04-2021","862.99","867.23","871.09","858.13","15.88M","-0.03%"
"19-04-2021","863.24","864.28","869.91","857.93","17.06M","-1.57%"
"16-04-2021","877.04","879.08","885.12","874.47","14.45M","-0.63%"
"15-04-2021","882.58","874.40","890.16","868.37","18.20M","0.65%"
"13-04-2021","876.90","873.36","880.90","870.57","17.92M","1.08%"
"12-04-2021","867.53","889.25","890.34","862.58","19.29M","-3.58%"
"09-04-2021","899.71","907.16","910.74","898.78","12.96M","-1.16%"
"08-04-2021","910.29","912.85","917.85","904.68","14.19M","0.13%"
"07-04-2021","909.15","907.86","929.15","904.82","22.40M","0.93%"
"06-04-2021","900.73","909.67","910.11","893.79","12.93M","-0.42%"
"05-04-2021","904.50","919.18","919.21","890.66","13.73M","-1.45%"
"01-04-2021","917.78","916.03","921.48","909.29","10.82M","0.94%"
"31-03-2021","909.27","916.03","930.51","907.41","15.00M","-1.29%"
"30-03-2021","921.16","911.49","930.06","904.02","18.87M","1.74%"
"26-03-2021","905.43","913.31","914.08","895.92","18.63M","0.16%"
"25-03-2021","903.98","932.37","932.37","901.05","20.31M","-2.73%"
"24-03-2021","929.33","944.06","944.06","926.20","15.53M","-1.93%"
"23-03-2021","947.58","935.98","957.66","933.28","16.08M","1.22%"
"22-03-2021","936.18","940.09","941.45","922.93","17.14M","-0.94%"
"19-03-2021","945.08","903.77","951.37","900.05","38.57M","3.63%"
"18-03-2021","911.99","940.95","946.35","908.31","19.06M","-2.25%"
"17-03-2021","932.98","952.37","954.61","923.79","17.73M","-2.15%"
"16-03-2021","953.52","959.61","965.05","951.21","12.81M","-0.39%"
"15-03-2021","957.29","971.43","975.45","944.40","15.41M","-1.34%"
"12-03-2021","970.32","996.38","1,001.55","964.10","15.57M","-2.03%"
"10-03-2021","990.45","1,001.82","1,005.50","985.14","10.63M","-0.42%"
"09-03-2021","994.58","998.64","1,004.91","974.41","13.99M","0.00%"
"08-03-2021","994.60","984.35","1,013.13","984.12","18.00M","0.57%"
"05-03-2021","988.98","978.67","1,004.07","977.33","23.55M","0.13%"
"04-03-2021","987.68","989.57","994.08","979.44","19.79M","-1.19%"
"03-03-2021","999.60","962.81","1,007.68","956.52","29.47M","4.56%"
"02-03-2021","955.98","963.24","966.87","948.30","15.83M","0.21%"
"01-03-2021","954.02","957.88","958.70","936.23","16.32M","0.76%"
"26-02-2021","946.81","960.97","968.64","939.95","34.60M","-2.73%"
"25-02-2021","973.38","942.36","976.86","941.00","32.17M","4.04%"
"24-02-2021","935.55","921.48","937.48","919.73","9.98M","1.86%"
"23-02-2021","918.50","929.65","931.87","914.03","23.67M","0.76%"
"22-02-2021","911.54","944.17","948.67","905.57","21.97M","-3.47%"
"19-02-2021","944.31","933.73","955.50","932.05","21.60M","0.61%"
"18-02-2021","938.59","946.44","957.06","934.69","17.21M","-0.75%"
"17-02-2021","945.65","935.09","951.41","930.83","21.91M","1.15%"
"16-02-2021","934.87","925.90","943.90","923.75","19.77M","1.32%"
"15-02-2021","922.66","929.67","935.68","919.21","14.58M","-0.44%"
"12-02-2021","926.74","933.05","943.27","914.85","28.15M","-0.69%"
"11-02-2021","933.14","898.78","937.00","895.26","39.26M","4.12%"
"10-02-2021","896.19","886.86","900.94","874.86","19.60M","0.93%"
"09-02-2021","887.95","890.59","903.14","886.21","18.09M","0.24%"
"08-02-2021","885.82","877.47","893.79","875.65","19.55M","1.44%"
"05-02-2021","873.25","876.11","882.73","871.54","18.69M","-0.03%"
"04-02-2021","873.50","873.36","880.62","864.74","23.65M","-0.33%"
"03-02-2021","876.38","875.31","886.07","862.47","27.97M","0.25%"
"02-02-2021","874.18","868.93","880.62","842.02","38.28M","1.61%"
"01-02-2021","860.33","844.04","864.74","838.86","31.55M","2.90%"
"29-01-2021","836.12","859.88","868.41","830.69","40.35M","-1.84%"
"28-01-2021","851.82","853.46","873.04","848.85","31.44M","-0.97%"
"27-01-2021","860.20","873.81","873.81","857.02","39.11M","-2.37%"
"25-01-2021","881.08","923.72","923.72","876.99","50.03M","-5.30%"
"22-01-2021","930.37","958.25","960.22","923.81","28.18M","-2.37%"
"21-01-2021","952.98","945.08","962.33","941.90","36.08M","2.18%"
