Date,Price,Open,High,Low,Vol.,Change %,Target
2019-10-18,636.89,631.33,642.08,628.95,25960000.0,1.42,0
2019-10-22,635.9,640.78,646.1,631.04,25650000.0,-0.16,0
2019-10-23,626.12,636.86,641.2,621.96,17030000.0,-1.54,1
2019-10-24,645.92,629.98,648.15,623.49,20900000.0,3.16,0
2019-10-25,643.56,648.02,648.17,634.59,12500000.0,-0.37,1
2019-10-27,644.94,647.97,649.77,643.02,2780000.0,0.21,1
2019-10-29,659.68,649.99,665.51,648.46,23780000.0,2.29,1
2019-10-30,665.1,665.51,667.55,656.65,15080000.0,0.82,0
2019-10-31,658.47,667.31,669.85,657.28,17970000.0,-1.0,0
2019-11-01,655.12,654.27,657.32,647.97,12830000.0,-0.51,1
2019-11-04,655.46,659.17,661.46,649.81,12980000.0,0.05,0
2019-11-05,650.8,657.91,660.54,647.97,11710000.0,-0.71,0
2019-11-06,645.23,648.73,650.42,642.35,13500000.0,-0.86,1
2019-11-07,655.88,645.27,657.86,644.01,13000000.0,1.65,0
2019-11-08,649.99,651.57,656.36,648.11,11090000.0,-0.9,0
2019-11-11,642.03,647.12,649.43,639.67,10480000.0,-1.22,1
2019-11-13,662.04,643.02,663.66,643.02,23280000.0,3.12,0
2019-11-14,657.75,663.71,666.23,654.63,13160000.0,-0.65,1
2019-11-15,661.39,659.05,668.57,657.93,14480000.0,0.55,0
2019-11-18,656.15,662.2,668.21,654.45,12990000.0,-0.79,1
2019-11-19,678.88,659.66,681.2,658.76,27850000.0,3.46,1
2019-11-20,695.93,699.25,707.06,693.93,40190000.0,2.51,0
2019-11-21,691.41,694.74,699.68,687.34,13750000.0,-0.65,1
2019-11-22,695.41,693.43,705.75,691.41,20630000.0,0.58,1
2019-11-25,702.18,697.5,703.64,697.43,13980000.0,0.97,0
2019-11-26,701.59,705.12,708.83,699.68,32610000.0,-0.08,1
2019-11-27,705.91,701.46,708.45,699.73,8900000.0,0.62,1
2019-11-28,710.61,707.17,712.34,703.26,12690000.0,0.67,0
2019-11-29,697.5,711.35,711.35,696.02,17130000.0,-1.84,1
2019-12-02,713.4,719.47,725.97,709.13,28820000.0,2.28,0
2019-12-03,709.98,716.21,716.77,707.15,11990000.0,-0.48,0
2019-12-04,698.2,707.33,709.35,689.68,19370000.0,-1.66,0
2019-12-05,697.37,707.78,710.36,694.29,18410000.0,-0.12,1
2019-12-06,699.19,698.33,705.08,692.98,12080000.0,0.26,1
2019-12-09,707.15,699.75,709.3,695.41,11670000.0,1.14,0
2019-12-10,702.36,706.9,707.6,698.85,9390000.0,-0.68,1
2019-12-11,702.56,699.5,708.0,697.25,11410000.0,0.03,1
2019-12-12,705.17,706.09,707.71,699.97,9530000.0,0.37,1
2019-12-13,711.78,710.47,714.97,707.06,11690000.0,0.94,0
2019-12-16,704.45,715.87,716.72,703.44,10980000.0,-1.03,0
2019-12-17,702.69,704.52,710.02,699.48,18760000.0,-0.25,1
2019-12-18,708.61,702.83,710.47,702.38,13610000.0,0.84,1
2019-12-19,723.94,707.64,726.17,706.79,18930000.0,2.16,0
2019-12-20,719.06,726.21,727.36,717.71,19630000.0,-0.67,0
2019-12-23,706.61,701.53,709.37,700.49,23170000.0,-1.73,0
2019-12-24,695.39,705.48,706.9,693.61,16660000.0,-1.59,0
2019-12-26,681.43,693.23,698.31,679.06,27470000.0,-2.01,1
2019-12-27,693.54,686.64,695.28,684.08,16320000.0,1.78,1
2019-12-30,694.38,695.16,695.93,687.11,15810000.0,0.12,0
2019-12-31,680.82,693.39,694.15,678.12,20490000.0,-1.95,0
2020-01-01,678.82,682.59,686.69,676.97,12930000.0,-0.29,1
2020-01-02,690.37,679.9,692.91,679.9,16350000.000000002,1.7,1
2020-01-03,691.21,689.34,693.23,684.84,19370000.0,0.12,0
2020-01-06,675.18,683.49,687.05,673.6,22630000.0,-2.32,1
2020-01-07,685.56,683.04,690.01,680.57,15400000.0,1.54,0
2020-01-08,680.41,681.25,689.99,679.0,14810000.0,-0.75,1
2020-01-09,696.08,691.86,696.98,688.55,13830000.0,2.3,0
2020-01-10,695.93,697.84,700.56,692.33,11520000.0,-0.02,0
2020-01-13,694.15,694.76,700.9,691.77,16870000.0,-0.26,0
2020-01-14,687.72,692.49,696.98,684.33,14600000.0,-0.93,0
2020-01-15,685.23,690.62,692.44,682.71,14600000.0,-0.36,1
2020-01-16,691.54,687.54,693.99,687.09,11860000.0,0.92,1
2020-01-17,710.92,698.56,712.7,698.42,27190000.0,2.8,0
2020-01-20,689.05,723.51,723.51,686.37,30040000.0,-3.08,1
2020-01-21,689.74,687.36,695.12,684.39,17470000.0,0.1,0
2020-01-22,689.5,694.29,695.52,688.49,9530000.0,-0.03,0
2020-01-23,686.57,690.91,693.36,683.81,10380000.0,-0.42,0
2020-01-24,684.19,686.64,690.85,682.84,13500000.0,-0.35,0
2020-01-27,677.45,681.2,685.5,676.75,12360000.0,-0.99,0
2020-01-28,661.8,678.37,679.0,658.13,22640000.0,-2.31,1
2020-01-29,665.44,662.83,671.98,658.34,22840000.0,0.55,0
2020-01-30,649.21,665.06,665.37,647.52,20680000.0,-2.44,0
2020-01-31,634.77,653.37,653.48,632.77,32070000.0,-2.22,0
2020-02-01,622.05,631.92,641.65,616.54,22250000.0,-2.0,1
2020-02-03,623.01,616.0,629.51,612.92,28350000.0,0.15,1
2020-02-04,641.41,629.53,644.15,628.54,23430000.0,2.95,1
2020-02-05,651.34,645.23,653.28,643.16,17050000.0,1.55,1
2020-02-06,655.52,653.86,659.66,647.57,14340000.0,0.64,0
2020-02-07,644.67,652.47,653.07,642.26,11270000.0,-1.66,1
2020-02-10,645.54,642.12,649.99,634.23,13980000.0,0.13,1
2020-02-11,653.25,650.85,659.3,649.79,12920000.0,1.19,1
2020-02-12,661.15,654.78,663.19,654.27,12490000.0,1.21,1
2020-02-13,662.88,664.5,664.5,657.68,12520000.0,0.26,1
2020-02-14,668.92,664.27,675.15,653.41,19590000.0,0.91,0
2020-02-17,664.72,669.55,677.27,662.94,12140000.0,-0.63,0
2020-02-18,659.84,663.66,663.66,655.34,10270000.0,-0.73,1
2020-02-19,676.21,665.22,677.4,663.3,13000000.0,2.48,0
2020-02-20,668.18,673.15,678.1,667.22,15590000.0,-1.19,0
2020-02-24,649.75,660.9,664.16,647.32,19720000.0,-2.76,0
2020-02-25,636.91,652.65,652.65,634.03,25610000.0,-1.98,0
2020-02-26,625.94,634.03,635.09,623.85,27100000.0,-1.72,0
2020-02-27,623.35,624.14,626.75,615.59,23130000.0,-0.41,0
2020-02-28,597.45,609.25,610.2,595.81,36290000.0,-4.15,0
2020-03-02,591.83,609.34,615.59,585.06,27230000.0,-0.94,1
2020-03-03,603.84,597.92,608.8,594.46,25290000.0,2.03,0
2020-03-04,602.42,607.95,608.76,588.12,20400000.0,-0.24,0
2020-03-05,589.58,608.04,610.63,587.27,28160000.0,-2.13,0
2020-03-06,571.53,571.08,579.24,558.08,31140000.0,-3.06,0
2020-03-09,501.0,557.61,558.04,492.39,81400000.0,-12.34,1
2020-03-11,518.71,498.23,529.91,498.23,54990000.0,3.53,0
2020-03-12,478.0,487.89,495.08,471.57,51660000.0,-7.85,1
2020-03-13,497.02,448.77,512.62,423.77,67650000.0,3.98,0
2020-03-16,456.73,476.89,485.51,451.92,35520000.0,-8.11,0
2020-03-17,453.26,470.91,476.65,451.11,41950000.0,-0.76,0
2020-03-18,435.5,461.04,465.81,432.13,41290000.0,-3.92,0
2020-03-19,412.66,413.74,434.83,401.19,56680000.0,-5.24,1
2020-03-20,457.74,422.46,465.36,418.19,58480000.0,10.92,0
2020-03-23,397.53,411.98,427.18,393.75,37540000.0,-13.15,1
2020-03-24,424.22,418.19,436.18,402.81,42240000.0,6.71,1
2020-03-25,486.65,433.39,517.81,433.14,67500000.0,14.72,0
2020-03-26,479.44,492.75,502.23,468.71,42220000.0,-1.48,0
2020-03-27,479.17,492.39,497.92,470.44,38450000.0,-0.06,0
2020-03-30,463.36,467.92,483.3,458.66,27900000.0,-3.3,1
2020-03-31,500.82,482.92,508.03,471.25,40880000.0,8.08,0
2020-04-01,485.84,504.64,505.7,469.99,38390000.0,-2.99,0
2020-04-03,484.49,510.12,510.12,474.98,38180000.0,-0.28,1
2020-04-07,542.34,495.58,545.9,494.63,50190000.0,11.94,0
2020-04-08,536.07,530.61,552.64,521.61,46040000.0,-1.16,1
2020-04-09,548.57,545.9,554.35,536.45,30490000.0,2.33,0
2020-04-13,534.72,541.38,546.35,530.61,21850000.0,-2.52,0
2020-04-15,517.05,538.27,555.79,513.97,32600000.0,-3.3,1
2020-04-16,525.23,517.05,533.96,514.87,34570000.0,1.58,1
2020-04-17,550.39,546.8,553.09,536.3,30710000.0,4.79,1
2020-04-20,559.3,551.29,565.23,540.5,33259999.999999996,1.62,0
2020-04-21,556.4,544.1,562.98,523.41,56650000.0,-0.52,1
2020-04-22,613.17,593.56,622.74,584.57,131699999.99999999,10.2,1
2020-04-23,616.45,614.85,623.17,608.53,60420000.0,0.53,1
2020-04-24,637.18,607.12,672.23,605.79,124590000.0,3.36,1
2020-04-27,642.91,644.82,663.26,639.88,53980000.0,0.9,0
2020-04-28,642.19,652.02,654.47,626.0,72410000.0,-0.11,0
2020-04-29,641.65,649.72,653.66,638.53,34610000.0,-0.08,1
2020-04-30,659.21,653.79,672.23,646.64,65849999.99999999,2.74,0
2020-05-04,645.36,647.52,658.76,637.38,49340000.0,-2.1,1
2020-05-05,656.81,653.68,665.06,650.76,41450000.0,1.77,1
2020-05-06,656.85,658.31,667.73,649.99,37370000.0,0.01,1
2020-05-07,677.63,654.27,680.64,649.77,46180000.0,3.16,1
2020-05-08,702.29,694.74,710.43,691.18,77780000.0,3.64,1
2020-05-11,709.04,710.47,726.21,707.01,61920000.0,0.96,0
2020-05-12,665.17,703.64,705.24,658.76,92930000.0,-6.19,1
2020-05-13,679.28,693.15,693.15,660.01,61320000.0,2.12,0
2020-05-14,651.82,666.82,679.4,649.14,45470000.0,-4.04,1
2020-05-15,662.46,655.47,665.78,642.36,57370000.0,1.63,0
2020-05-18,654.0,667.28,672.72,648.21,57960000.0,-1.28,0
2020-05-19,639.54,661.38,663.51,636.98,39060000.0,-2.21,1
2020-05-20,650.8,640.04,656.77,632.32,51060000.0,1.76,1
2020-05-21,654.23,651.39,663.4,646.85,36150000.0,0.53,0
2020-05-22,649.82,659.01,661.83,647.53,34920000.0,-0.67,0
2020-05-26,646.42,657.36,658.06,642.9,30660000.0,-0.52,1
2020-05-27,656.18,649.57,660.01,640.95,32920000.0,1.51,1
2020-05-28,668.3,660.47,671.7,657.74,37040000.0,1.85,0
2020-05-29,664.73,666.37,668.18,659.4,36940000.0,-0.53,1
2020-06-01,690.13,671.82,698.3,669.98,36870000.0,3.82,1
2020-06-02,697.1,692.7,699.05,690.34,20450000.0,1.01,1
2020-06-03,699.8,701.32,708.13,696.03,23430000.0,0.39,1
2020-06-04,717.12,700.87,721.52,699.51,31570000.0,2.47,1
2020-06-05,717.98,724.02,734.46,714.35,30540000.0,0.12,0
2020-06-08,712.44,734.64,734.64,710.4,29000000.0,-0.77,0
2020-06-09,697.76,708.27,718.57,695.87,23870000.0,-2.06,1
2020-06-10,713.65,700.46,717.0,699.07,20430000.0,2.28,0
2020-06-11,698.01,710.85,711.74,694.97,18820000.0,-2.19,1
2020-06-12,721.2,680.89,723.11,679.53,35580000.0,3.32,1
2020-06-15,732.89,710.4,738.52,708.63,49020000.0,1.62,1
2020-06-16,734.32,745.81,748.33,719.61,47250000.0,0.2,0
2020-06-17,733.26,730.03,742.38,727.24,38570000.0,-0.14,1
2020-06-18,751.66,729.46,755.79,728.83,37360000.0,2.51,1
2020-06-19,798.64,758.06,811.99,754.43,97660000.0,6.25,0
2020-06-22,792.63,805.0,818.98,787.57,55560000.0,-0.75,0
2020-06-23,781.17,794.38,800.62,778.99,35040000.0,-1.45,1
2020-06-24,784.32,787.98,804.68,776.99,47620000.0,0.4,0
2020-06-25,779.81,783.94,793.92,777.6,36630000.0,-0.58,1
2020-06-26,790.59,784.75,795.28,779.4,28540000.0,1.38,0
2020-06-29,782.19,784.41,789.72,778.74,23650000.0,-1.06,0
2020-06-30,773.54,788.48,790.29,769.66,27950000.0,-1.11,1
2020-07-01,788.75,780.76,793.92,775.33,26270000.0,1.97,1
2020-07-02,799.07,791.2,802.37,787.59,26570000.0,1.31,1
2020-07-03,811.58,807.9,813.9,802.55,27170000.0,1.57,1
2020-07-06,840.59,819.34,843.4,813.49,43400000.0,3.57,0
2020-07-07,827.72,844.31,846.28,819.93,32479999.999999996,-1.53,0
2020-07-08,816.17,827.99,832.94,812.53,24190000.0,-1.4,1
2020-07-09,828.08,821.16,832.96,810.83,33610000.0,1.46,1
2020-07-10,852.5,830.01,855.48,828.08,40390000.0,2.95,1
2020-07-13,878.35,863.99,884.12,862.47,64250000.0,3.03,0
2020-07-14,870.18,877.9,881.39,856.7,62150000.0,-0.93,0
2020-07-15,837.05,879.69,898.24,816.17,128919999.99999999,-3.81,0
2020-07-16,836.77,838.41,848.39,822.72,56270000.0,-0.03,1
2020-07-17,867.78,837.5,871.54,834.32,45900000.0,3.71,1
2020-07-20,871.5,870.55,876.99,862.31,33780000.0,0.43,1
2020-07-21,894.94,880.17,897.42,879.03,38930000.0,2.69,1
2020-07-22,909.67,900.14,912.4,890.02,55170000.0,1.65,1
2020-07-23,934.1,909.65,944.04,903.93,53840000.0,2.69,1
2020-07-24,974.2,934.19,981.85,934.1,111310000.0,4.29,1
2020-07-27,978.76,989.02,998.1,965.92,74120000.0,0.47,1
2020-07-28,988.52,978.76,995.92,976.24,50870000.0,1.0,0
2020-07-29,951.73,988.61,990.84,939.84,67069999.99999999,-3.72,1
2020-07-30,957.27,952.8,971.27,940.54,67250000.0,0.58,0
2020-07-31,938.32,959.83,966.42,931.83,69190000.0,-1.98,0
2020-08-03,911.94,931.15,933.73,909.27,43120000.0,-2.81,1
2020-08-04,976.22,917.21,983.67,907.97,84950000.0,7.05,0
2020-08-05,965.26,984.57,996.83,961.56,68810000.0,-1.12,1
2020-08-06,968.73,979.13,983.98,956.79,45530000.0,0.36,1
2020-08-07,974.34,966.78,979.49,962.42,30440000.0,0.58,0
2020-08-10,962.26,980.08,982.76,956.93,24880000.0,-1.24,1
2020-08-11,968.59,969.05,980.49,953.41,43220000.0,0.66,0
2020-08-12,965.78,962.78,973.68,956.34,27940000.0,-0.29,0
2020-08-13,963.26,965.96,970.91,957.79,22920000.0,-0.26,0
2020-08-14,959.52,963.49,979.13,948.37,30670000.0,-0.39,0
2020-08-17,949.33,955.52,955.52,939.68,28590000.0,-1.06,1
2020-08-18,961.67,946.44,968.82,945.24,28200000.0,1.3,1
2020-08-19,967.57,971.86,977.76,962.94,31460000.0,0.61,0
2020-08-20,951.91,962.33,964.1,947.8,20800000.0,-1.62,0
2020-08-21,945.01,961.42,963.24,942.81,23330000.0,-0.72,1
2020-08-24,951.32,949.35,955.29,939.86,30200000.0,0.67,0
2020-08-25,945.13,955.98,958.38,943.27,17900000.0,-0.65,1
2020-08-26,970.18,946.44,975.02,929.19,55260000.0,2.65,0
2020-08-27,958.06,975.04,975.95,954.73,25920000.0,-1.25,1
2020-08-28,960.58,962.33,968.19,956.09,25080000.0,0.26,0
2020-08-31,944.49,986.84,986.84,935.25,57300000.0,-1.68,1
2020-09-01,947.46,953.25,963.42,936.18,35640000.0,0.31,1
2020-09-02,966.05,949.62,970.5,946.44,24870000.0,1.96,0
2020-09-03,958.74,965.96,970.84,954.61,17160000.0,-0.76,0
2020-09-04,942.93,945.78,951.87,940.63,26280000.0,-1.65,1
2020-09-07,945.38,945.99,955.86,927.95,20240000.0,0.26,1
2020-09-08,956.47,949.62,962.78,944.4,25290000.0,1.17,1
2020-09-09,981.1,946.44,984.03,944.83,51050000.0,2.58,1
2020-09-10,1050.39,990.97,1064.44,987.46,129500000.0,7.06,1
2020-09-11,1053.0,1049.49,1061.22,1038.18,54890000.0,0.25,0
2020-09-14,1045.2,1055.39,1071.27,1035.87,40670000.0,-0.74,1
2020-09-15,1052.59,1049.46,1055.73,1038.66,25090000.0,0.71,1
2020-09-16,1055.18,1053.12,1075.52,1048.83,31340000.0,0.25,0
2020-09-17,1043.47,1053.12,1059.34,1040.34,23840000.0,-1.11,1
2020-09-18,1046.63,1050.51,1052.87,1033.39,30530000.0,0.3,0
2020-09-21,1024.0,1044.04,1060.38,1020.14,31040000.0,-2.16,0
2020-09-22,1003.71,1033.6,1033.6,999.35,32110000.0,-1.98,1
2020-09-23,1012.63,1025.88,1033.48,1001.05,39680000.0,0.89,0
2020-09-24,990.11,1002.23,1010.45,987.77,27530000.0,-2.22,1
2020-09-25,999.42,993.65,1004.46,983.8,26190000.0,0.94,1
2020-09-28,1006.02,1010.9,1015.89,1001.85,18150000.0,0.66,1
2020-09-29,1019.09,1009.99,1027.7,1006.02,23850000.0,1.3,0
2020-09-30,1014.24,1025.88,1029.06,1009.99,22580000.0,-0.48,0
2020-10-01,1010.11,1027.61,1027.61,1005.0,19180000.0,-0.41,0
2020-10-05,1004.18,1018.62,1020.96,1001.37,17470000.0,-0.59,0
2020-10-06,1003.34,1010.11,1014.03,999.39,16990000.0,-0.08,1
2020-10-07,1024.75,1014.53,1048.12,1007.72,49080000.0,2.13,0
2020-10-08,1016.46,1025.43,1029.51,1008.68,19460000.0,-0.81,0
2020-10-09,1013.83,1014.53,1022.7,1006.41,17120000.0,-0.26,1
2020-10-12,1015.46,1014.53,1023.95,1010.56,13130000.0,0.16,1
2020-10-13,1035.28,1012.54,1037.57,1010.38,21330000.0,1.95,1
2020-10-14,1038.36,1034.46,1045.85,1029.74,24680000.0,0.3,0
2020-10-15,1001.6,1039.5,1039.5,996.38,18490000.0,-3.54,0
2020-10-16,987.66,1005.45,1013.4,986.23,19920000.0,-1.39,1
2020-10-19,987.84,994.13,1011.67,978.29,28800000.0,0.02,0
2020-10-20,978.63,989.11,995.47,976.97,17060000.0,-0.93,0
2020-10-21,964.42,984.12,995.01,952.23,31460000.0,-1.45,0
2020-10-22,956.41,965.69,968.0,949.17,28430000.0,-0.83,1
2020-10-23,959.18,955.98,969.14,951.62,21620000.0,0.29,0
2020-10-26,921.07,954.14,954.14,916.26,34450000.0,-3.97,1
2020-10-27,923.52,923.7,935.03,910.13,33670000.0,0.27,0
2020-10-28,913.06,926.83,934.05,911.22,27620000.0,-1.13,1
2020-10-29,920.07,906.5,926.92,903.77,28300000.0,0.77,1
2020-10-30,932.6,923.07,937.41,917.75,31400000.0,1.36,0
2020-11-02,852.23,920.12,920.12,843.92,91720000.0,-8.62,0
2020-11-03,839.95,857.93,866.55,833.01,81860000.0,-1.44,1
2020-11-04,868.46,833.87,875.63,833.87,74010000.0,3.39,1
2020-11-05,887.43,887.41,890.13,876.99,34340000.0,2.18,1
2020-11-06,921.09,903.32,926.02,897.94,61540000.0,3.79,1
2020-11-09,930.87,936.05,939.18,924.2,33080000.0,1.06,1
2020-11-10,946.24,942.81,948.71,926.56,34090000.0,1.65,0
2020-11-11,906.59,948.26,950.98,897.92,52360000.0,-4.19,0
2020-11-12,898.78,899.23,911.69,891.97,36960000.0,-0.86,1
2020-11-13,906.22,899.69,924.5,899.57,41890000.0,0.83,1
2020-11-14,908.9,914.62,914.8,905.75,4820000.0,0.3,0
2020-11-17,904.79,946.44,946.44,901.05,42960000.0,-0.45,0
2020-11-18,902.05,904.79,910.81,889.75,28060000.0,-0.3,0
2020-11-19,895.67,902.05,912.6,893.42,25660000.0,-0.71,0
2020-11-20,862.24,896.51,900.51,860.2,53050000.0,-3.73,1
2020-11-23,885.48,885.62,894.24,874.38,41840000.0,2.7,1
2020-11-24,891.54,891.52,896.06,876.99,28550000.0,0.68,0
2020-11-25,884.16,898.78,904.66,881.62,30120000.0,-0.83,1
2020-11-26,886.34,886.55,891.97,876.11,23850000.0,0.25,0
2020-11-27,875.99,880.85,887.93,872.18,43690000.0,-1.17,1
2020-12-01,887.39,880.78,892.54,876.11,18230000.0,1.3,1
2020-12-02,888.86,889.02,890.61,878.35,20480000.0,0.17,1
2020-12-03,891.54,895.15,899.28,889.09,25650000.0,0.3,0
2020-12-04,883.69,893.79,893.79,880.62,17040000.0,-0.88,1
2020-12-07,888.88,880.9,891.97,880.9,16840000.0,0.59,1
2020-12-08,905.02,890.22,914.33,885.16,40060000.0,1.82,1
2020-12-09,920.09,912.38,923.2,907.52,26930000.0,1.67,0
2020-12-10,911.04,917.66,920.8,908.31,14830000.0,-0.98,0
2020-12-11,910.49,913.76,925.11,896.17,24870000.0,-0.06,0
2020-12-14,903.91,911.47,914.67,901.66,15980000.0,-0.72,0
2020-12-15,896.22,903.18,903.18,890.2,17120000.0,-0.85,1
2020-12-16,897.21,902.41,905.57,892.29,17130000.0,0.11,1
2020-12-17,901.32,900.82,910.13,897.49,18690000.0,0.46,1
2020-12-18,904.02,898.83,910.08,891.97,17040000.0,0.3,0
2020-12-21,880.49,912.4,917.85,842.15,40740000.0,-2.6,0
2020-12-22,879.13,884.71,889.2,857.22,25970000.0,-0.15,1
2020-12-23,882.37,876.08,885.82,871.84,18000000.0,0.37,1
2020-12-24,905.2,883.8,907.31,883.3,19180000.0,2.59,1
2020-12-28,909.36,910.9,916.03,905.73,15900000.0,0.46,0
2020-12-29,903.34,911.94,913.44,899.94,17180000.0,-0.66,1
2020-12-30,905.82,905.7,911.13,896.76,20350000.0,0.27,0
2020-12-31,901.19,904.91,913.26,898.14,17340000.0,-0.51,1
2021-01-01,902.18,902.41,906.5,899.69,9240000.0,0.11,1
2021-01-04,903.71,905.63,907.36,893.33,22630000.0,0.17,0
2021-01-05,892.47,893.79,900.41,887.89,22270000.0,-1.24,0
2021-01-06,868.93,892.38,892.43,864.8,42830000.0,-2.64,0
2021-01-07,867.53,871.77,882.89,864.8,29840000.0,-0.16,1
2021-01-08,877.76,870.64,879.9,867.96,25420000.0,1.18,0
2021-01-11,861.22,880.08,880.08,859.06,30740000.0,-1.88,1
2021-01-12,888.36,863.83,889.7,862.42,37990000.0,3.15,0
2021-01-13,880.08,891.31,896.49,870.84,24570000.0,-0.93,1
2021-01-14,889.97,882.89,892.83,880.19,19890000.0,1.12,0
2021-01-15,879.47,889.97,895.97,871.57,19010000.0,-1.18,1
2021-01-18,900.57,884.75,906.5,873.07,32400000.0,2.4,1
2021-01-19,915.3,905.43,921.93,905.43,29540000.0,1.64,1
2021-01-20,932.69,917.57,934.19,908.49,28540000.0,1.9,1
2021-01-21,952.98,945.08,962.33,941.9,36080000.0,2.18,0
2021-01-22,930.37,958.25,960.22,923.81,28180000.0,-2.37,0
2021-01-25,881.08,923.72,923.72,876.99,50030000.0,-5.3,0
2021-01-27,860.2,873.81,873.81,857.02,39110000.0,-2.37,0
2021-01-28,851.82,853.46,873.04,848.85,31440000.0,-0.97,0
2021-01-29,836.12,859.88,868.41,830.69,40350000.0,-1.84,1
2021-02-01,860.33,844.04,864.74,838.86,31550000.0,2.9,1
2021-02-02,874.18,868.93,880.62,842.02,38280000.0,1.61,1
2021-02-03,876.38,875.31,886.07,862.47,27970000.0,0.25,0
2021-02-04,873.5,873.36,880.62,864.74,23650000.0,-0.33,0
2021-02-05,873.25,876.11,882.73,871.54,18690000.0,-0.03,1
2021-02-08,885.82,877.47,893.79,875.65,19550000.0,1.44,1
2021-02-09,887.95,890.59,903.14,886.21,18090000.0,0.24,1
2021-02-10,896.19,886.86,900.94,874.86,19600000.0,0.93,1
2021-02-11,933.14,898.78,937.0,895.26,39260000.0,4.12,0
2021-02-12,926.74,933.05,943.27,914.85,28150000.0,-0.69,0
2021-02-15,922.66,929.67,935.68,919.21,14580000.0,-0.44,1
2021-02-16,934.87,925.9,943.9,923.75,19770000.0,1.32,1
2021-02-17,945.65,935.09,951.41,930.83,21910000.0,1.15,0
2021-02-18,938.59,946.44,957.06,934.69,17210000.0,-0.75,1
2021-02-19,944.31,933.73,955.5,932.05,21600000.0,0.61,0
2021-02-22,911.54,944.17,948.67,905.57,21970000.0,-3.47,1
2021-02-23,918.5,929.65,931.87,914.03,23670000.0,0.76,1
2021-02-24,935.55,921.48,937.48,919.73,9980000.0,1.86,1
2021-02-25,973.38,942.36,976.86,941.0,32170000.0,4.04,0
2021-02-26,946.81,960.97,968.64,939.95,34600000.0,-2.73,1
2021-03-01,954.02,957.88,958.7,936.23,16320000.0,0.76,1
2021-03-02,955.98,963.24,966.87,948.3,15830000.0,0.21,1
2021-03-03,999.6,962.81,1007.68,956.52,29470000.0,4.56,0
2021-03-04,987.68,989.57,994.08,979.44,19790000.0,-1.19,1
2021-03-05,988.98,978.67,1004.07,977.33,23550000.0,0.13,1
2021-03-08,994.6,984.35,1013.13,984.12,18000000.0,0.57,0
2021-03-09,994.58,998.64,1004.91,974.41,13990000.0,0.0,0
2021-03-10,990.45,1001.82,1005.5,985.14,10630000.0,-0.42,0
2021-03-12,970.32,996.38,1001.55,964.1,15570000.0,-2.03,0
2021-03-15,957.29,971.43,975.45,944.4,15410000.0,-1.34,0
2021-03-16,953.52,959.61,965.05,951.21,12810000.0,-0.39,0
2021-03-17,932.98,952.37,954.61,923.79,17730000.0,-2.15,0
2021-03-18,911.99,940.95,946.35,908.31,19060000.0,-2.25,1
2021-03-19,945.08,903.77,951.37,900.05,38570000.0,3.63,0
2021-03-22,936.18,940.09,941.45,922.93,17140000.0,-0.94,1
2021-03-23,947.58,935.98,957.66,933.28,16079999.999999998,1.22,0
2021-03-24,929.33,944.06,944.06,926.2,15530000.0,-1.93,0
2021-03-25,903.98,932.37,932.37,901.05,20310000.0,-2.73,1
2021-03-26,905.43,913.31,914.08,895.92,18630000.0,0.16,1
2021-03-30,921.16,911.49,930.06,904.02,18870000.0,1.74,0
2021-03-31,909.27,916.03,930.51,907.41,15000000.0,-1.29,1
2021-04-01,917.78,916.03,921.48,909.29,10820000.0,0.94,0
2021-04-05,904.5,919.18,919.21,890.66,13730000.0,-1.45,0
2021-04-06,900.73,909.67,910.11,893.79,12930000.0,-0.42,1
2021-04-07,909.15,907.86,929.15,904.82,22400000.0,0.93,1
2021-04-08,910.29,912.85,917.85,904.68,14190000.0,0.13,0
2021-04-09,899.71,907.16,910.74,898.78,12960000.0,-1.16,0
2021-04-12,867.53,889.25,890.34,862.58,19290000.0,-3.58,1
2021-04-13,876.9,873.36,880.9,870.57,17920000.0,1.08,1
2021-04-15,882.58,874.4,890.16,868.37,18200000.0,0.65,0
2021-04-16,877.04,879.08,885.12,874.47,14450000.0,-0.63,0
2021-04-19,863.24,864.28,869.91,857.93,17060000.0,-1.57,0
2021-04-20,862.99,867.23,871.09,858.13,15880000.0,-0.03,1
2021-04-22,865.37,858.95,869.03,851.89,13380000.0,0.28,0
2021-04-23,864.44,865.19,871.05,860.36,10920000.0,-0.11,1
2021-04-26,879.65,871.54,890.61,867.69,19240000.0,1.76,1
2021-04-27,902.71,880.62,906.59,879.83,18450000.0,2.62,1
2021-04-28,906.63,906.88,911.49,898.85,15800000.0,0.43,1
2021-04-29,918.78,918.25,928.06,911.17,16070000.0,1.34,0
2021-04-30,905.36,911.72,924.2,902.21,18300000.0,-1.46,0
2021-05-03,889.27,892.43,898.33,882.03,21820000.0,-1.78,0
2021-05-04,870.0,885.16,893.24,867.46,20170000.0,-2.17,1
2021-05-05,871.59,873.07,879.94,866.12,11440000.0,0.18,1
2021-05-06,876.54,872.38,878.35,865.46,13500000.0,0.57,1
2021-05-07,876.88,879.6,887.73,874.27,11340000.0,0.04,0
2021-05-10,874.36,880.17,883.71,871.98,12870000.0,-0.29,1
2021-05-11,877.51,869.27,879.97,867.01,12440000.0,0.36,0
2021-05-12,868.44,876.13,877.4,865.64,12160000.0,-1.03,1
